============================================================
SMTSIM 自动测试执行工具（适配新指令格式）
执行策略：不同Cache目录 ➜ 串行 | 同目录指令 ➜ 并行
指令文件：test_commands.txt
总有效指令：108 条
Cache目录总数：4 个
单目录并行数：120
日志目录：每个Cache下的 logs/
============================================================

========================================
开始执行 Cache：smtc128 | 共 108 条指令 | 并行数：120
日志目录：smtc128/logs
========================================
✅ [82/108] smtc128 执行成功 | smtc128_task82_20260417_175620.log
✅ [3/108] smtc128 执行成功 | smtc128_task3_20260417_175620.log
✅ [69/108] smtc128 执行成功 | smtc128_task69_20260417_175620.log
✅ [88/108] smtc128 执行成功 | smtc128_task88_20260417_175620.log
✅ [100/108] smtc128 执行成功 | smtc128_task100_20260417_175620.log
✅ [83/108] smtc128 执行成功 | smtc128_task83_20260417_175620.log
✅ [20/108] smtc128 执行成功 | smtc128_task20_20260417_175620.log
✅ [14/108] smtc128 执行成功 | smtc128_task14_20260417_175620.log
✅ [37/108] smtc128 执行成功 | smtc128_task37_20260417_175620.log
✅ [66/108] smtc128 执行成功 | smtc128_task66_20260417_175620.log
✅ [67/108] smtc128 执行成功 | smtc128_task67_20260417_175620.log
✅ [36/108] smtc128 执行成功 | smtc128_task36_20260417_175620.log
✅ [13/108] smtc128 执行成功 | smtc128_task13_20260417_175620.log
✅ [91/108] smtc128 执行成功 | smtc128_task91_20260417_175620.log
✅ [21/108] smtc128 执行成功 | smtc128_task21_20260417_175620.log
✅ [53/108] smtc128 执行成功 | smtc128_task53_20260417_175620.log
✅ [45/108] smtc128 执行成功 | smtc128_task45_20260417_175620.log
✅ [42/108] smtc128 执行成功 | smtc128_task42_20260417_175620.log
✅ [89/108] smtc128 执行成功 | smtc128_task89_20260417_175620.log
✅ [90/108] smtc128 执行成功 | smtc128_task90_20260417_175620.log
✅ [43/108] smtc128 执行成功 | smtc128_task43_20260417_175620.log
✅ [95/108] smtc128 执行成功 | smtc128_task95_20260417_175620.log
✅ [26/108] smtc128 执行成功 | smtc128_task26_20260417_175620.log
✅ [28/108] smtc128 执行成功 | smtc128_task28_20260417_175620.log
✅ [18/108] smtc128 执行成功 | smtc128_task18_20260417_175620.log

========================================
开始执行 Cache：smtc64 | 共 108 条指令 | 并行数：120
日志目录：smtc64/logs
========================================
✅ [57/108] smtc64 执行成功 | smtc64_task57_20260417_181852.log
✅ [64/108] smtc64 执行成功 | smtc64_task64_20260417_181852.log
✅ [49/108] smtc64 执行成功 | smtc64_task49_20260417_181852.log
✅ [63/108] smtc64 执行成功 | smtc64_task63_20260417_181852.log
✅ [58/108] smtc64 执行成功 | smtc64_task58_20260417_181852.log
✅ [73/108] smtc64 执行成功 | smtc64_task73_20260417_181852.log
✅ [61/108] smtc64 执行成功 | smtc64_task61_20260417_181852.log
✅ [39/108] smtc64 执行成功 | smtc64_task39_20260417_181852.log
✅ [101/108] smtc64 执行成功 | smtc64_task101_20260417_181852.log
✅ [69/108] smtc64 执行成功 | smtc64_task69_20260417_181852.log
✅ [80/108] smtc64 执行成功 | smtc64_task80_20260417_181852.log
✅ [108/108] smtc64 执行成功 | smtc64_task108_20260417_181852.log
✅ [14/108] smtc64 执行成功 | smtc64_task14_20260417_181852.log
✅ [79/108] smtc64 执行成功 | smtc64_task79_20260417_181852.log
✅ [72/108] smtc64 执行成功 | smtc64_task72_20260417_181852.log
✅ [65/108] smtc64 执行成功 | smtc64_task65_20260417_181852.log
✅ [29/108] smtc64 执行成功 | smtc64_task29_20260417_181852.log
✅ [7/108] smtc64 执行成功 | smtc64_task7_20260417_181852.log
✅ [11/108] smtc64 执行成功 | smtc64_task11_20260417_181852.log
✅ [50/108] smtc64 执行成功 | smtc64_task50_20260417_181852.log
✅ [19/108] smtc64 执行成功 | smtc64_task19_20260417_181852.log
