============================================================
SMTSIM 自动测试执行工具（适配新指令格式）
执行策略：不同Cache目录 ➜ 串行 | 同目录指令 ➜ 并行
指令文件：test_commands.txt
总有效指令：90 条
Cache目录总数：6 个
单目录并行数：120
日志目录：每个Cache下的 logs/
============================================================

========================================
开始执行 Cache：share32 | 共 90 条指令 | 并行数：120
日志目录：share32/logs
========================================
✅ [49/90] share32 执行成功 | share32_task49_20260416_124945.log
✅ [11/90] share32 执行成功 | share32_task11_20260416_124945.log
✅ [26/90] share32 执行成功 | share32_task26_20260416_124945.log
✅ [35/90] share32 执行成功 | share32_task35_20260416_124945.log
✅ [75/90] share32 执行成功 | share32_task75_20260416_124945.log
✅ [38/90] share32 执行成功 | share32_task38_20260416_124945.log
✅ [31/90] share32 执行成功 | share32_task31_20260416_124945.log
✅ [40/90] share32 执行成功 | share32_task40_20260416_124945.log
✅ [22/90] share32 执行成功 | share32_task22_20260416_124945.log

========================================
开始执行 Cache：smtc128 | 共 90 条指令 | 并行数：120
日志目录：smtc128/logs
========================================
✅ [9/90] smtc128 执行成功 | smtc128_task9_20260416_131048.log
✅ [80/90] smtc128 执行成功 | smtc128_task80_20260416_131048.log
✅ [63/90] smtc128 执行成功 | smtc128_task63_20260416_131048.log
✅ [6/90] smtc128 执行成功 | smtc128_task6_20260416_131048.log
✅ [46/90] smtc128 执行成功 | smtc128_task46_20260416_131048.log
✅ [5/90] smtc128 执行成功 | smtc128_task5_20260416_131048.log
✅ [54/90] smtc128 执行成功 | smtc128_task54_20260416_131048.log
✅ [52/90] smtc128 执行成功 | smtc128_task52_20260416_131048.log
✅ [64/90] smtc128 执行成功 | smtc128_task64_20260416_131048.log
✅ [81/90] smtc128 执行成功 | smtc128_task81_20260416_131048.log
✅ [72/90] smtc128 执行成功 | smtc128_task72_20260416_131048.log
✅ [16/90] smtc128 执行成功 | smtc128_task16_20260416_131048.log
✅ [19/90] smtc128 执行成功 | smtc128_task19_20260416_131048.log
✅ [84/90] smtc128 执行成功 | smtc128_task84_20260416_131048.log
✅ [82/90] smtc128 执行成功 | smtc128_task82_20260416_131048.log
✅ [37/90] smtc128 执行成功 | smtc128_task37_20260416_131048.log
✅ [25/90] smtc128 执行成功 | smtc128_task25_20260416_131048.log
✅ [7/90] smtc128 执行成功 | smtc128_task7_20260416_131048.log
✅ [89/90] smtc128 执行成功 | smtc128_task89_20260416_131048.log
✅ [43/90] smtc128 执行成功 | smtc128_task43_20260416_131048.log
✅ [36/90] smtc128 执行成功 | smtc128_task36_20260416_131048.log
✅ [51/90] smtc128 执行成功 | smtc128_task51_20260416_131048.log
✅ [71/90] smtc128 执行成功 | smtc128_task71_20260416_131048.log
✅ [2/90] smtc128 执行成功 | smtc128_task2_20260416_131048.log
✅ [90/90] smtc128 执行成功 | smtc128_task90_20260416_131048.log
✅ [88/90] smtc128 执行成功 | smtc128_task88_20260416_131048.log
✅ [53/90] smtc128 执行成功 | smtc128_task53_20260416_131048.log
✅ [69/90] smtc128 执行成功 | smtc128_task69_20260416_131048.log
✅ [61/90] smtc128 执行成功 | smtc128_task61_20260416_131048.log
✅ [56/90] smtc128 执行成功 | smtc128_task56_20260416_131048.log
✅ [65/90] smtc128 执行成功 | smtc128_task65_20260416_131048.log
✅ [34/90] smtc128 执行成功 | smtc128_task34_20260416_131048.log
✅ [55/90] smtc128 执行成功 | smtc128_task55_20260416_131048.log
✅ [73/90] smtc128 执行成功 | smtc128_task73_20260416_131048.log
✅ [8/90] smtc128 执行成功 | smtc128_task8_20260416_131048.log
✅ [57/90] smtc128 执行成功 | smtc128_task57_20260416_131048.log
✅ [87/90] smtc128 执行成功 | smtc128_task87_20260416_131048.log
✅ [1/90] smtc128 执行成功 | smtc128_task1_20260416_131048.log
✅ [70/90] smtc128 执行成功 | smtc128_task70_20260416_131048.log
✅ [59/90] smtc128 执行成功 | smtc128_task59_20260416_131048.log
✅ [3/90] smtc128 执行成功 | smtc128_task3_20260416_131048.log
✅ [15/90] smtc128 执行成功 | smtc128_task15_20260416_131048.log
✅ [24/90] smtc128 执行成功 | smtc128_task24_20260416_131048.log
✅ [4/90] smtc128 执行成功 | smtc128_task4_20260416_131048.log
✅ [48/90] smtc128 执行成功 | smtc128_task48_20260416_131048.log
✅ [49/90] smtc128 执行成功 | smtc128_task49_20260416_131048.log
