============================================================
SMTSIM 自动测试执行工具（适配新指令格式）
执行策略：不同Cache目录 ➜ 串行 | 同目录指令 ➜ 并行
指令文件：test_commands.txt
总有效指令：360 条
Cache目录总数：2 个
单目录并行数：120
日志目录：每个Cache下的 logs/
============================================================

========================================
开始执行 Cache：share32 | 共 360 条指令 | 并行数：120
日志目录：share32/logs
========================================
✅ [111/360] share32 执行成功 | share32_task111_20260416_092813.log
✅ [7/360] share32 执行成功 | share32_task7_20260416_092813.log
✅ [68/360] share32 执行成功 | share32_task68_20260416_092813.log
✅ [63/360] share32 执行成功 | share32_task63_20260416_092813.log
✅ [99/360] share32 执行成功 | share32_task99_20260416_092813.log
✅ [104/360] share32 执行成功 | share32_task104_20260416_092813.log
✅ [115/360] share32 执行成功 | share32_task115_20260416_092813.log
✅ [119/360] share32 执行成功 | share32_task119_20260416_092813.log
✅ [14/360] share32 执行成功 | share32_task14_20260416_092813.log
✅ [20/360] share32 执行成功 | share32_task20_20260416_092813.log
✅ [50/360] share32 执行成功 | share32_task50_20260416_092813.log
✅ [54/360] share32 执行成功 | share32_task54_20260416_092813.log
✅ [101/360] share32 执行成功 | share32_task101_20260416_092813.log
✅ [84/360] share32 执行成功 | share32_task84_20260416_092813.log
✅ [120/360] share32 执行成功 | share32_task120_20260416_092813.log
✅ [25/360] share32 执行成功 | share32_task25_20260416_092813.log
✅ [89/360] share32 执行成功 | share32_task89_20260416_092813.log
✅ [65/360] share32 执行成功 | share32_task65_20260416_092813.log
✅ [90/360] share32 执行成功 | share32_task90_20260416_092813.log
✅ [95/360] share32 执行成功 | share32_task95_20260416_092813.log
✅ [58/360] share32 执行成功 | share32_task58_20260416_092813.log
✅ [47/360] share32 执行成功 | share32_task47_20260416_092813.log
✅ [83/360] share32 执行成功 | share32_task83_20260416_092813.log
✅ [61/360] share32 执行成功 | share32_task61_20260416_092813.log
✅ [94/360] share32 执行成功 | share32_task94_20260416_092813.log
✅ [53/360] share32 执行成功 | share32_task53_20260416_092813.log
✅ [86/360] share32 执行成功 | share32_task86_20260416_092813.log
✅ [56/360] share32 执行成功 | share32_task56_20260416_092813.log
✅ [46/360] share32 执行成功 | share32_task46_20260416_092813.log
✅ [92/360] share32 执行成功 | share32_task92_20260416_092813.log
✅ [118/360] share32 执行成功 | share32_task118_20260416_092813.log
✅ [97/360] share32 执行成功 | share32_task97_20260416_092813.log
✅ [81/360] share32 执行成功 | share32_task81_20260416_092813.log
✅ [82/360] share32 执行成功 | share32_task82_20260416_092813.log
✅ [45/360] share32 执行成功 | share32_task45_20260416_092813.log
✅ [117/360] share32 执行成功 | share32_task117_20260416_092813.log
✅ [52/360] share32 执行成功 | share32_task52_20260416_092813.log
✅ [88/360] share32 执行成功 | share32_task88_20260416_092813.log
✅ [123/360] share32 执行成功 | share32_task123_20260416_094925.log
✅ [121/360] share32 执行成功 | share32_task121_20260416_094523.log
✅ [34/360] share32 执行成功 | share32_task34_20260416_092813.log
✅ [143/360] share32 执行成功 | share32_task143_20260416_095636.log
✅ [138/360] share32 执行成功 | share32_task138_20260416_095541.log
✅ [127/360] share32 执行成功 | share32_task127_20260416_095125.log
✅ [149/360] share32 执行成功 | share32_task149_20260416_095741.log
✅ [140/360] share32 执行成功 | share32_task140_20260416_095550.log
✅ [141/360] share32 执行成功 | share32_task141_20260416_095558.log
✅ [129/360] share32 执行成功 | share32_task129_20260416_095245.log
✅ [134/360] share32 执行成功 | share32_task134_20260416_095408.log
✅ [152/360] share32 执行成功 | share32_task152_20260416_095912.log
✅ [136/360] share32 执行成功 | share32_task136_20260416_095436.log
✅ [139/360] share32 执行成功 | share32_task139_20260416_095548.log
