============================================================
SMTSIM 自动测试执行工具（适配新指令格式）
执行策略：不同Cache目录 ➜ 串行 | 同目录指令 ➜ 并行
✅ [177/360] smtc128 执行成功 | smtc128_task177_20260417_093942.log
✅ [147/360] smtc128 执行成功 | smtc128_task147_20260417_093602.log
✅ [131/360] smtc128 执行成功 | smtc128_task131_20260417_093226.log
✅ [175/360] smtc128 执行成功 | smtc128_task175_20260417_093940.log
✅ [172/360] smtc128 执行成功 | smtc128_task172_20260417_093851.log
✅ [128/360] smtc128 执行成功 | smtc128_task128_20260417_093049.log
✅ [182/360] smtc128 执行成功 | smtc128_task182_20260417_094003.log
✅ [187/360] smtc128 执行成功 | smtc128_task187_20260417_094022.log
✅ [130/360] smtc128 执行成功 | smtc128_task130_20260417_093150.log
✅ [165/360] smtc128 执行成功 | smtc128_task165_20260417_093827.log
✅ [151/360] smtc128 执行成功 | smtc128_task151_20260417_093706.log
✅ [183/360] smtc128 执行成功 | smtc128_task183_20260417_094004.log
✅ [213/360] smtc128 执行成功 | smtc128_task213_20260417_094246.log
✅ [180/360] smtc128 执行成功 | smtc128_task180_20260417_093954.log
✅ [184/360] smtc128 执行成功 | smtc128_task184_20260417_094005.log
✅ [178/360] smtc128 执行成功 | smtc128_task178_20260417_093947.log
✅ [157/360] smtc128 执行成功 | smtc128_task157_20260417_093747.log
✅ [193/360] smtc128 执行成功 | smtc128_task193_20260417_094059.log
✅ [195/360] smtc128 执行成功 | smtc128_task195_20260417_094102.log
✅ [163/360] smtc128 执行成功 | smtc128_task163_20260417_093809.log
✅ [208/360] smtc128 执行成功 | smtc128_task208_20260417_094148.log
✅ [201/360] smtc128 执行成功 | smtc128_task201_20260417_094130.log
✅ [155/360] smtc128 执行成功 | smtc128_task155_20260417_093726.log
✅ [210/360] smtc128 执行成功 | smtc128_task210_20260417_094150.log
✅ [199/360] smtc128 执行成功 | smtc128_task199_20260417_094119.log
✅ [204/360] smtc128 执行成功 | smtc128_task204_20260417_094133.log
✅ [161/360] smtc128 执行成功 | smtc128_task161_20260417_093804.log
✅ [234/360] smtc128 执行成功 | smtc128_task234_20260417_095028.log
✅ [216/360] smtc128 执行成功 | smtc128_task216_20260417_094411.log
✅ [203/360] smtc128 执行成功 | smtc128_task203_20260417_094133.log
✅ [218/360] smtc128 执行成功 | smtc128_task218_20260417_094423.log
✅ [214/360] smtc128 执行成功 | smtc128_task214_20260417_094351.log
✅ [223/360] smtc128 执行成功 | smtc128_task223_20260417_094447.log
✅ [220/360] smtc128 执行成功 | smtc128_task220_20260417_094426.log
✅ [219/360] smtc128 执行成功 | smtc128_task219_20260417_094424.log
✅ [171/360] smtc128 执行成功 | smtc128_task171_20260417_093841.log
✅ [192/360] smtc128 执行成功 | smtc128_task192_20260417_094045.log
✅ [217/360] smtc128 执行成功 | smtc128_task217_20260417_094422.log
✅ [156/360] smtc128 执行成功 | smtc128_task156_20260417_093737.log
✅ [197/360] smtc128 执行成功 | smtc128_task197_20260417_094114.log
✅ [189/360] smtc128 执行成功 | smtc128_task189_20260417_094036.log
✅ [176/360] smtc128 执行成功 | smtc128_task176_20260417_093942.log
✅ [133/360] smtc128 执行成功 | smtc128_task133_20260417_093336.log
✅ [173/360] smtc128 执行成功 | smtc128_task173_20260417_093908.log
✅ [194/360] smtc128 执行成功 | smtc128_task194_20260417_094059.log
✅ [226/360] smtc128 执行成功 | smtc128_task226_20260417_094544.log
✅ [198/360] smtc128 执行成功 | smtc128_task198_20260417_094117.log
✅ [124/360] smtc128 执行成功 | smtc128_task124_20260417_092907.log
✅ [229/360] smtc128 执行成功 | smtc128_task229_20260417_094612.log
✅ [158/360] smtc128 执行成功 | smtc128_task158_20260417_093754.log
✅ [207/360] smtc128 执行成功 | smtc128_task207_20260417_094145.log
✅ [212/360] smtc128 执行成功 | smtc128_task212_20260417_094237.log
✅ [228/360] smtc128 执行成功 | smtc128_task228_20260417_094600.log
✅ [167/360] smtc128 执行成功 | smtc128_task167_20260417_093831.log
✅ [166/360] smtc128 执行成功 | smtc128_task166_20260417_093829.log
✅ [162/360] smtc128 执行成功 | smtc128_task162_20260417_093808.log
✅ [191/360] smtc128 执行成功 | smtc128_task191_20260417_094042.log
✅ [231/360] smtc128 执行成功 | smtc128_task231_20260417_094847.log
✅ [190/360] smtc128 执行成功 | smtc128_task190_20260417_094040.log
✅ [205/360] smtc128 执行成功 | smtc128_task205_20260417_094143.log
✅ [230/360] smtc128 执行成功 | smtc128_task230_20260417_094653.log
✅ [200/360] smtc128 执行成功 | smtc128_task200_20260417_094119.log
✅ [209/360] smtc128 执行成功 | smtc128_task209_20260417_094148.log
✅ [164/360] smtc128 执行成功 | smtc128_task164_20260417_093820.log
✅ [237/360] smtc128 执行成功 | smtc128_task237_20260417_095156.log
✅ [169/360] smtc128 执行成功 | smtc128_task169_20260417_093838.log
✅ [196/360] smtc128 执行成功 | smtc128_task196_20260417_094105.log
✅ [227/360] smtc128 执行成功 | smtc128_task227_20260417_094547.log
✅ [202/360] smtc128 执行成功 | smtc128_task202_20260417_094130.log
✅ [225/360] smtc128 执行成功 | smtc128_task225_20260417_094511.log
✅ [235/360] smtc128 执行成功 | smtc128_task235_20260417_095125.log
✅ [153/360] smtc128 执行成功 | smtc128_task153_20260417_093718.log
✅ [154/360] smtc128 执行成功 | smtc128_task154_20260417_093723.log
✅ [240/360] smtc128 执行成功 | smtc128_task240_20260417_095554.log
✅ [160/360] smtc128 执行成功 | smtc128_task160_20260417_093804.log
✅ [251/360] smtc128 执行成功 | smtc128_task251_20260417_100352.log
✅ [260/360] smtc128 执行成功 | smtc128_task260_20260417_100711.log
✅ [232/360] smtc128 执行成功 | smtc128_task232_20260417_094923.log
✅ [241/360] smtc128 执行成功 | smtc128_task241_20260417_095611.log
✅ [233/360] smtc128 执行成功 | smtc128_task233_20260417_095006.log
✅ [236/360] smtc128 执行成功 | smtc128_task236_20260417_095144.log
✅ [250/360] smtc128 执行成功 | smtc128_task250_20260417_100331.log
✅ [239/360] smtc128 执行成功 | smtc128_task239_20260417_095548.log
✅ [246/360] smtc128 执行成功 | smtc128_task246_20260417_100256.log
✅ [238/360] smtc128 执行成功 | smtc128_task238_20260417_095240.log
✅ [242/360] smtc128 执行成功 | smtc128_task242_20260417_100029.log
✅ [258/360] smtc128 执行成功 | smtc128_task258_20260417_100659.log
✅ [257/360] smtc128 执行成功 | smtc128_task257_20260417_100659.log
✅ [247/360] smtc128 执行成功 | smtc128_task247_20260417_100305.log
✅ [249/360] smtc128 执行成功 | smtc128_task249_20260417_100322.log
✅ [253/360] smtc128 执行成功 | smtc128_task253_20260417_100523.log
✅ [254/360] smtc128 执行成功 | smtc128_task254_20260417_100524.log
✅ [255/360] smtc128 执行成功 | smtc128_task255_20260417_100546.log
✅ [256/360] smtc128 执行成功 | smtc128_task256_20260417_100619.log
✅ [244/360] smtc128 执行成功 | smtc128_task244_20260417_100130.log
✅ [252/360] smtc128 执行成功 | smtc128_task252_20260417_100408.log
✅ [243/360] smtc128 执行成功 | smtc128_task243_20260417_100105.log
✅ [287/360] smtc128 执行成功 | smtc128_task287_20260417_101106.log
✅ [274/360] smtc128 执行成功 | smtc128_task274_20260417_100944.log
✅ [267/360] smtc128 执行成功 | smtc128_task267_20260417_100829.log
✅ [265/360] smtc128 执行成功 | smtc128_task265_20260417_100743.log
✅ [273/360] smtc128 执行成功 | smtc128_task273_20260417_100936.log
✅ [285/360] smtc128 执行成功 | smtc128_task285_20260417_101056.log
✅ [245/360] smtc128 执行成功 | smtc128_task245_20260417_100208.log
✅ [288/360] smtc128 执行成功 | smtc128_task288_20260417_101114.log
✅ [263/360] smtc128 执行成功 | smtc128_task263_20260417_100727.log
✅ [286/360] smtc128 执行成功 | smtc128_task286_20260417_101058.log
✅ [283/360] smtc128 执行成功 | smtc128_task283_20260417_101044.log
✅ [331/360] smtc128 执行成功 | smtc128_task331_20260417_101650.log
✅ [264/360] smtc128 执行成功 | smtc128_task264_20260417_100734.log
✅ [296/360] smtc128 执行成功 | smtc128_task296_20260417_101149.log
✅ [278/360] smtc128 执行成功 | smtc128_task278_20260417_101017.log
✅ [280/360] smtc128 执行成功 | smtc128_task280_20260417_101027.log
✅ [248/360] smtc128 执行成功 | smtc128_task248_20260417_100319.log
✅ [282/360] smtc128 执行成功 | smtc128_task282_20260417_101043.log
✅ [324/360] smtc128 执行成功 | smtc128_task324_20260417_101552.log
✅ [326/360] smtc128 执行成功 | smtc128_task326_20260417_101601.log
✅ [269/360] smtc128 执行成功 | smtc128_task269_20260417_100845.log
✅ [262/360] smtc128 执行成功 | smtc128_task262_20260417_100720.log
✅ [276/360] smtc128 执行成功 | smtc128_task276_20260417_101006.log
✅ [330/360] smtc128 执行成功 | smtc128_task330_20260417_101627.log
✅ [266/360] smtc128 执行成功 | smtc128_task266_20260417_100745.log
✅ [327/360] smtc128 执行成功 | smtc128_task327_20260417_101602.log
✅ [261/360] smtc128 执行成功 | smtc128_task261_20260417_100717.log
✅ [270/360] smtc128 执行成功 | smtc128_task270_20260417_100904.log
✅ [289/360] smtc128 执行成功 | smtc128_task289_20260417_101115.log
✅ [294/360] smtc128 执行成功 | smtc128_task294_20260417_101138.log
✅ [271/360] smtc128 执行成功 | smtc128_task271_20260417_100919.log
✅ [293/360] smtc128 执行成功 | smtc128_task293_20260417_101137.log
✅ [284/360] smtc128 执行成功 | smtc128_task284_20260417_101049.log
✅ [329/360] smtc128 执行成功 | smtc128_task329_20260417_101621.log
✅ [291/360] smtc128 执行成功 | smtc128_task291_20260417_101116.log
✅ [320/360] smtc128 执行成功 | smtc128_task320_20260417_101454.log
✅ [268/360] smtc128 执行成功 | smtc128_task268_20260417_100839.log
✅ [309/360] smtc128 执行成功 | smtc128_task309_20260417_101401.log
✅ [328/360] smtc128 执行成功 | smtc128_task328_20260417_101617.log
✅ [272/360] smtc128 执行成功 | smtc128_task272_20260417_100919.log
✅ [323/360] smtc128 执行成功 | smtc128_task323_20260417_101547.log
✅ [344/360] smtc128 执行成功 | smtc128_task344_20260417_101944.log
✅ [332/360] smtc128 执行成功 | smtc128_task332_20260417_101653.log
✅ [290/360] smtc128 执行成功 | smtc128_task290_20260417_101116.log
✅ [279/360] smtc128 执行成功 | smtc128_task279_20260417_101020.log
✅ [275/360] smtc128 执行成功 | smtc128_task275_20260417_101002.log
✅ [336/360] smtc128 执行成功 | smtc128_task336_20260417_101720.log
✅ [339/360] smtc128 执行成功 | smtc128_task339_20260417_101842.log
✅ [277/360] smtc128 执行成功 | smtc128_task277_20260417_101012.log
✅ [303/360] smtc128 执行成功 | smtc128_task303_20260417_101245.log
✅ [325/360] smtc128 执行成功 | smtc128_task325_20260417_101555.log
✅ [338/360] smtc128 执行成功 | smtc128_task338_20260417_101833.log
✅ [356/360] smtc128 执行成功 | smtc128_task356_20260417_102716.log
✅ [302/360] smtc128 执行成功 | smtc128_task302_20260417_101242.log
✅ [314/360] smtc128 执行成功 | smtc128_task314_20260417_101426.log
✅ [292/360] smtc128 执行成功 | smtc128_task292_20260417_101119.log
✅ [322/360] smtc128 执行成功 | smtc128_task322_20260417_101543.log
✅ [321/360] smtc128 执行成功 | smtc128_task321_20260417_101539.log
✅ [349/360] smtc128 执行成功 | smtc128_task349_20260417_102053.log
✅ [311/360] smtc128 执行成功 | smtc128_task311_20260417_101416.log
✅ [281/360] smtc128 执行成功 | smtc128_task281_20260417_101042.log
✅ [301/360] smtc128 执行成功 | smtc128_task301_20260417_101229.log
✅ [299/360] smtc128 执行成功 | smtc128_task299_20260417_101201.log
✅ [317/360] smtc128 执行成功 | smtc128_task317_20260417_101438.log
✅ [318/360] smtc128 执行成功 | smtc128_task318_20260417_101438.log
✅ [352/360] smtc128 执行成功 | smtc128_task352_20260417_102306.log
✅ [306/360] smtc128 执行成功 | smtc128_task306_20260417_101253.log
✅ [319/360] smtc128 执行成功 | smtc128_task319_20260417_101446.log
✅ [300/360] smtc128 执行成功 | smtc128_task300_20260417_101207.log
✅ [333/360] smtc128 执行成功 | smtc128_task333_20260417_101702.log
✅ [308/360] smtc128 执行成功 | smtc128_task308_20260417_101337.log
✅ [316/360] smtc128 执行成功 | smtc128_task316_20260417_101433.log
✅ [337/360] smtc128 执行成功 | smtc128_task337_20260417_101829.log
✅ [313/360] smtc128 执行成功 | smtc128_task313_20260417_101423.log
✅ [334/360] smtc128 执行成功 | smtc128_task334_20260417_101718.log
✅ [315/360] smtc128 执行成功 | smtc128_task315_20260417_101431.log
✅ [348/360] smtc128 执行成功 | smtc128_task348_20260417_102031.log
✅ [343/360] smtc128 执行成功 | smtc128_task343_20260417_101927.log
✅ [342/360] smtc128 执行成功 | smtc128_task342_20260417_101918.log
✅ [307/360] smtc128 执行成功 | smtc128_task307_20260417_101256.log
✅ [341/360] smtc128 执行成功 | smtc128_task341_20260417_101858.log
✅ [351/360] smtc128 执行成功 | smtc128_task351_20260417_102222.log
✅ [353/360] smtc128 执行成功 | smtc128_task353_20260417_102315.log
✅ [360/360] smtc128 执行成功 | smtc128_task360_20260417_102824.log
✅ [359/360] smtc128 执行成功 | smtc128_task359_20260417_102743.log
✅ [312/360] smtc128 执行成功 | smtc128_task312_20260417_101422.log
✅ [347/360] smtc128 执行成功 | smtc128_task347_20260417_102005.log
✅ [305/360] smtc128 执行成功 | smtc128_task305_20260417_101251.log
✅ [335/360] smtc128 执行成功 | smtc128_task335_20260417_101718.log
✅ [304/360] smtc128 执行成功 | smtc128_task304_20260417_101251.log
✅ [340/360] smtc128 执行成功 | smtc128_task340_20260417_101847.log
✅ [358/360] smtc128 执行成功 | smtc128_task358_20260417_102742.log
✅ [297/360] smtc128 执行成功 | smtc128_task297_20260417_101151.log
✅ [298/360] smtc128 执行成功 | smtc128_task298_20260417_101154.log
✅ [350/360] smtc128 执行成功 | smtc128_task350_20260417_102153.log
✅ [345/360] smtc128 执行成功 | smtc128_task345_20260417_101944.log
✅ [355/360] smtc128 执行成功 | smtc128_task355_20260417_102636.log
✅ [346/360] smtc128 执行成功 | smtc128_task346_20260417_102004.log
✅ [310/360] smtc128 执行成功 | smtc128_task310_20260417_101413.log
✅ [259/360] smtc128 执行成功 | smtc128_task259_20260417_100706.log
✅ [357/360] smtc128 执行成功 | smtc128_task357_20260417_102722.log
✅ [354/360] smtc128 执行成功 | smtc128_task354_20260417_102601.log
✅ [295/360] smtc128 执行成功 | smtc128_task295_20260417_101147.log

========================================
开始执行 Cache：smtc64 | 共 360 条指令 | 并行数：120
日志目录：smtc64/logs
========================================
✅ [36/360] smtc64 执行成功 | smtc64_task36_20260417_104303.log
✅ [30/360] smtc64 执行成功 | smtc64_task30_20260417_104303.log
✅ [35/360] smtc64 执行成功 | smtc64_task35_20260417_104303.log
✅ [60/360] smtc64 执行成功 | smtc64_task60_20260417_104303.log
✅ [113/360] smtc64 执行成功 | smtc64_task113_20260417_104303.log
✅ [40/360] smtc64 执行成功 | smtc64_task40_20260417_104303.log
✅ [107/360] smtc64 执行成功 | smtc64_task107_20260417_104303.log
✅ [27/360] smtc64 执行成功 | smtc64_task27_20260417_104303.log
✅ [33/360] smtc64 执行成功 | smtc64_task33_20260417_104303.log
✅ [31/360] smtc64 执行成功 | smtc64_task31_20260417_104303.log
✅ [114/360] smtc64 执行成功 | smtc64_task114_20260417_104303.log
✅ [28/360] smtc64 执行成功 | smtc64_task28_20260417_104303.log
✅ [103/360] smtc64 执行成功 | smtc64_task103_20260417_104303.log
✅ [71/360] smtc64 执行成功 | smtc64_task71_20260417_104303.log
✅ [11/360] smtc64 执行成功 | smtc64_task11_20260417_104303.log
✅ [80/360] smtc64 执行成功 | smtc64_task80_20260417_104303.log
✅ [44/360] smtc64 执行成功 | smtc64_task44_20260417_104303.log
✅ [41/360] smtc64 执行成功 | smtc64_task41_20260417_104303.log
✅ [15/360] smtc64 执行成功 | smtc64_task15_20260417_104303.log
✅ [8/360] smtc64 执行成功 | smtc64_task8_20260417_104303.log
