============================================================
SMTSIM 自动测试执行工具（适配新指令格式）
执行策略：不同Cache目录 ➜ 串行 | 同目录指令 ➜ 并行
指令文件：test_commands.txt
总有效指令：360 条
Cache目录总数：4 个
单目录并行数：120
日志目录：每个Cache下的 logs/
============================================================

========================================
开始执行 Cache：smtc128 | 共 360 条指令 | 并行数：120
日志目录：smtc128/logs
========================================
✅ [33/360] smtc128 执行成功 | smtc128_task33_20260416_145608.log
✅ [67/360] smtc128 执行成功 | smtc128_task67_20260416_145608.log
✅ [35/360] smtc128 执行成功 | smtc128_task35_20260416_145608.log
✅ [7/360] smtc128 执行成功 | smtc128_task7_20260416_145608.log
✅ [71/360] smtc128 执行成功 | smtc128_task71_20260416_145608.log
✅ [8/360] smtc128 执行成功 | smtc128_task8_20260416_145608.log
✅ [107/360] smtc128 执行成功 | smtc128_task107_20260416_145608.log
✅ [114/360] smtc128 执行成功 | smtc128_task114_20260416_145608.log
✅ [26/360] smtc128 执行成功 | smtc128_task26_20260416_145608.log
✅ [30/360] smtc128 执行成功 | smtc128_task30_20260416_145608.log
✅ [31/360] smtc128 执行成功 | smtc128_task31_20260416_145608.log
✅ [28/360] smtc128 执行成功 | smtc128_task28_20260416_145608.log
✅ [6/360] smtc128 执行成功 | smtc128_task6_20260416_145608.log
✅ [36/360] smtc128 执行成功 | smtc128_task36_20260416_145608.log
✅ [80/360] smtc128 执行成功 | smtc128_task80_20260416_145608.log
✅ [15/360] smtc128 执行成功 | smtc128_task15_20260416_145608.log
✅ [44/360] smtc128 执行成功 | smtc128_task44_20260416_145608.log
✅ [13/360] smtc128 执行成功 | smtc128_task13_20260416_145608.log
✅ [116/360] smtc128 执行成功 | smtc128_task116_20260416_145608.log
✅ [42/360] smtc128 执行成功 | smtc128_task42_20260416_145608.log
✅ [115/360] smtc128 执行成功 | smtc128_task115_20260416_145608.log
✅ [78/360] smtc128 执行成功 | smtc128_task78_20260416_145608.log
✅ [21/360] smtc128 执行成功 | smtc128_task21_20260416_145608.log
✅ [65/360] smtc128 执行成功 | smtc128_task65_20260416_145608.log
✅ [54/360] smtc128 执行成功 | smtc128_task54_20260416_145608.log
✅ [24/360] smtc128 执行成功 | smtc128_task24_20260416_145608.log
✅ [32/360] smtc128 执行成功 | smtc128_task32_20260416_145608.log
✅ [19/360] smtc128 执行成功 | smtc128_task19_20260416_145608.log
✅ [40/360] smtc128 执行成功 | smtc128_task40_20260416_145608.log
✅ [27/360] smtc128 执行成功 | smtc128_task27_20260416_145608.log
✅ [72/360] smtc128 执行成功 | smtc128_task72_20260416_145608.log
✅ [113/360] smtc128 执行成功 | smtc128_task113_20260416_145608.log
✅ [76/360] smtc128 执行成功 | smtc128_task76_20260416_145608.log
✅ [12/360] smtc128 执行成功 | smtc128_task12_20260416_145608.log
✅ [69/360] smtc128 执行成功 | smtc128_task69_20260416_145608.log
✅ [64/360] smtc128 执行成功 | smtc128_task64_20260416_145608.log
✅ [66/360] smtc128 执行成功 | smtc128_task66_20260416_145608.log
✅ [41/360] smtc128 执行成功 | smtc128_task41_20260416_145608.log
✅ [5/360] smtc128 执行成功 | smtc128_task5_20260416_145608.log
✅ [18/360] smtc128 执行成功 | smtc128_task18_20260416_145608.log
✅ [1/360] smtc128 执行成功 | smtc128_task1_20260416_145608.log
✅ [49/360] smtc128 执行成功 | smtc128_task49_20260416_145608.log
✅ [23/360] smtc128 执行成功 | smtc128_task23_20260416_145608.log
✅ [105/360] smtc128 执行成功 | smtc128_task105_20260416_145608.log
✅ [102/360] smtc128 执行成功 | smtc128_task102_20260416_145608.log
✅ [77/360] smtc128 执行成功 | smtc128_task77_20260416_145608.log
✅ [17/360] smtc128 执行成功 | smtc128_task17_20260416_145608.log
✅ [103/360] smtc128 执行成功 | smtc128_task103_20260416_145608.log
✅ [4/360] smtc128 执行成功 | smtc128_task4_20260416_145608.log
✅ [112/360] smtc128 执行成功 | smtc128_task112_20260416_145608.log
✅ [100/360] smtc128 执行成功 | smtc128_task100_20260416_145608.log
✅ [29/360] smtc128 执行成功 | smtc128_task29_20260416_145608.log
✅ [11/360] smtc128 执行成功 | smtc128_task11_20260416_145608.log
✅ [109/360] smtc128 执行成功 | smtc128_task109_20260416_145608.log
✅ [98/360] smtc128 执行成功 | smtc128_task98_20260416_145608.log
✅ [22/360] smtc128 执行成功 | smtc128_task22_20260416_145608.log
✅ [87/360] smtc128 执行成功 | smtc128_task87_20260416_145608.log
✅ [43/360] smtc128 执行成功 | smtc128_task43_20260416_145608.log
✅ [51/360] smtc128 执行成功 | smtc128_task51_20260416_145608.log
✅ [91/360] smtc128 执行成功 | smtc128_task91_20260416_145608.log
✅ [79/360] smtc128 执行成功 | smtc128_task79_20260416_145608.log
✅ [70/360] smtc128 执行成功 | smtc128_task70_20260416_145608.log
✅ [85/360] smtc128 执行成功 | smtc128_task85_20260416_145608.log
✅ [108/360] smtc128 执行成功 | smtc128_task108_20260416_145608.log
✅ [110/360] smtc128 执行成功 | smtc128_task110_20260416_145608.log
✅ [86/360] smtc128 执行成功 | smtc128_task86_20260416_145608.log
✅ [57/360] smtc128 执行成功 | smtc128_task57_20260416_145608.log
✅ [9/360] smtc128 执行成功 | smtc128_task9_20260416_145608.log
✅ [62/360] smtc128 执行成功 | smtc128_task62_20260416_145608.log
✅ [93/360] smtc128 执行成功 | smtc128_task93_20260416_145608.log
✅ [106/360] smtc128 执行成功 | smtc128_task106_20260416_145608.log
✅ [96/360] smtc128 执行成功 | smtc128_task96_20260416_145608.log
✅ [38/360] smtc128 执行成功 | smtc128_task38_20260416_145608.log
✅ [39/360] smtc128 执行成功 | smtc128_task39_20260416_145608.log
✅ [37/360] smtc128 执行成功 | smtc128_task37_20260416_145608.log
✅ [10/360] smtc128 执行成功 | smtc128_task10_20260416_145608.log
✅ [74/360] smtc128 执行成功 | smtc128_task74_20260416_145608.log
✅ [83/360] smtc128 执行成功 | smtc128_task83_20260416_145608.log
✅ [3/360] smtc128 执行成功 | smtc128_task3_20260416_145608.log
✅ [75/360] smtc128 执行成功 | smtc128_task75_20260416_145608.log
✅ [55/360] smtc128 执行成功 | smtc128_task55_20260416_145608.log
✅ [60/360] smtc128 执行成功 | smtc128_task60_20260416_145608.log
✅ [68/360] smtc128 执行成功 | smtc128_task68_20260416_145608.log
✅ [16/360] smtc128 执行成功 | smtc128_task16_20260416_145608.log
✅ [73/360] smtc128 执行成功 | smtc128_task73_20260416_145608.log
✅ [2/360] smtc128 执行成功 | smtc128_task2_20260416_145608.log
✅ [111/360] smtc128 执行成功 | smtc128_task111_20260416_145608.log
✅ [99/360] smtc128 执行成功 | smtc128_task99_20260416_145608.log
✅ [20/360] smtc128 执行成功 | smtc128_task20_20260416_145608.log
✅ [14/360] smtc128 执行成功 | smtc128_task14_20260416_145608.log
✅ [63/360] smtc128 执行成功 | smtc128_task63_20260416_145608.log
✅ [25/360] smtc128 执行成功 | smtc128_task25_20260416_145608.log
✅ [104/360] smtc128 执行成功 | smtc128_task104_20260416_145608.log
✅ [101/360] smtc128 执行成功 | smtc128_task101_20260416_145608.log
✅ [90/360] smtc128 执行成功 | smtc128_task90_20260416_145608.log
✅ [92/360] smtc128 执行成功 | smtc128_task92_20260416_145608.log
✅ [48/360] smtc128 执行成功 | smtc128_task48_20260416_145608.log
✅ [84/360] smtc128 执行成功 | smtc128_task84_20260416_145608.log
✅ [120/360] smtc128 执行成功 | smtc128_task120_20260416_145608.log
✅ [53/360] smtc128 执行成功 | smtc128_task53_20260416_145608.log
✅ [119/360] smtc128 执行成功 | smtc128_task119_20260416_145608.log
✅ [59/360] smtc128 执行成功 | smtc128_task59_20260416_145608.log
✅ [58/360] smtc128 执行成功 | smtc128_task58_20260416_145608.log
✅ [47/360] smtc128 执行成功 | smtc128_task47_20260416_145608.log
✅ [89/360] smtc128 执行成功 | smtc128_task89_20260416_145608.log
✅ [95/360] smtc128 执行成功 | smtc128_task95_20260416_145608.log
✅ [94/360] smtc128 执行成功 | smtc128_task94_20260416_145608.log
✅ [50/360] smtc128 执行成功 | smtc128_task50_20260416_145608.log
✅ [56/360] smtc128 执行成功 | smtc128_task56_20260416_145608.log
✅ [61/360] smtc128 执行成功 | smtc128_task61_20260416_145608.log
✅ [97/360] smtc128 执行成功 | smtc128_task97_20260416_145608.log
✅ [45/360] smtc128 执行成功 | smtc128_task45_20260416_145608.log
✅ [81/360] smtc128 执行成功 | smtc128_task81_20260416_145608.log
✅ [117/360] smtc128 执行成功 | smtc128_task117_20260416_145608.log
✅ [82/360] smtc128 执行成功 | smtc128_task82_20260416_145608.log
✅ [118/360] smtc128 执行成功 | smtc128_task118_20260416_145608.log
✅ [52/360] smtc128 执行成功 | smtc128_task52_20260416_145608.log
✅ [46/360] smtc128 执行成功 | smtc128_task46_20260416_145608.log
✅ [88/360] smtc128 执行成功 | smtc128_task88_20260416_145608.log
✅ [121/360] smtc128 执行成功 | smtc128_task121_20260416_151306.log
✅ [143/360] smtc128 执行成功 | smtc128_task143_20260416_152337.log
✅ [123/360] smtc128 执行成功 | smtc128_task123_20260416_151618.log
✅ [142/360] smtc128 执行成功 | smtc128_task142_20260416_152331.log
✅ [34/360] smtc128 执行成功 | smtc128_task34_20260416_145608.log
✅ [150/360] smtc128 执行成功 | smtc128_task150_20260416_152456.log
✅ [175/360] smtc128 执行成功 | smtc128_task175_20260416_152821.log
✅ [139/360] smtc128 执行成功 | smtc128_task139_20260416_152319.log
✅ [129/360] smtc128 执行成功 | smtc128_task129_20260416_152016.log
✅ [188/360] smtc128 执行成功 | smtc128_task188_20260416_152945.log
✅ [152/360] smtc128 执行成功 | smtc128_task152_20260416_152556.log
✅ [127/360] smtc128 执行成功 | smtc128_task127_20260416_151926.log
✅ [138/360] smtc128 执行成功 | smtc128_task138_20260416_152319.log
✅ [201/360] smtc128 执行成功 | smtc128_task201_20260416_153032.log
✅ [141/360] smtc128 执行成功 | smtc128_task141_20260416_152328.log
✅ [221/360] smtc128 执行成功 | smtc128_task221_20260416_153444.log
✅ [122/360] smtc128 执行成功 | smtc128_task122_20260416_151527.log
✅ [136/360] smtc128 执行成功 | smtc128_task136_20260416_152256.log
✅ [186/360] smtc128 执行成功 | smtc128_task186_20260416_152932.log
✅ [149/360] smtc128 执行成功 | smtc128_task149_20260416_152424.log
✅ [134/360] smtc128 执行成功 | smtc128_task134_20260416_152222.log
✅ [211/360] smtc128 执行成功 | smtc128_task211_20260416_153125.log
✅ [132/360] smtc128 执行成功 | smtc128_task132_20260416_152115.log
✅ [131/360] smtc128 执行成功 | smtc128_task131_20260416_152100.log
✅ [148/360] smtc128 执行成功 | smtc128_task148_20260416_152421.log
✅ [125/360] smtc128 执行成功 | smtc128_task125_20260416_151713.log
✅ [179/360] smtc128 执行成功 | smtc128_task179_20260416_152848.log
✅ [135/360] smtc128 执行成功 | smtc128_task135_20260416_152248.log
✅ [208/360] smtc128 执行成功 | smtc128_task208_20260416_153058.log
✅ [215/360] smtc128 执行成功 | smtc128_task215_20260416_153325.log
✅ [185/360] smtc128 执行成功 | smtc128_task185_20260416_152929.log
✅ [144/360] smtc128 执行成功 | smtc128_task144_20260416_152347.log
✅ [126/360] smtc128 执行成功 | smtc128_task126_20260416_151911.log
✅ [145/360] smtc128 执行成功 | smtc128_task145_20260416_152352.log
✅ [140/360] smtc128 执行成功 | smtc128_task140_20260416_152322.log
✅ [224/360] smtc128 执行成功 | smtc128_task224_20260416_153502.log
✅ [151/360] smtc128 执行成功 | smtc128_task151_20260416_152458.log
✅ [146/360] smtc128 执行成功 | smtc128_task146_20260416_152409.log
✅ [159/360] smtc128 执行成功 | smtc128_task159_20260416_152658.log
✅ [137/360] smtc128 执行成功 | smtc128_task137_20260416_152259.log
✅ [174/360] smtc128 执行成功 | smtc128_task174_20260416_152815.log
