SMT测试场景,SMT进程数,share32-IPC,share32-命中率(%),share32-平均延迟,share32-MSHR冲突,share32-重分配次数,share32-Bank利用率,share32-总周期,smtc128-IPC,smtc128-命中率(%),smtc128-平均延迟,smtc128-MSHR冲突,smtc128-重分配次数,smtc128-Bank利用率,smtc128-总周期,smtc64-IPC,smtc64-命中率(%),smtc64-平均延迟,smtc64-MSHR冲突,smtc64-重分配次数,smtc64-Bank利用率,smtc64-总周期,ssmtc64-100-5%-IPC,ssmtc64-100-5%-命中率(%),ssmtc64-100-5%-平均延迟,ssmtc64-100-5%-MSHR冲突,ssmtc64-100-5%-重分配次数,ssmtc64-100-5%-Bank利用率,ssmtc64-100-5%-总周期,ssmtc64-200-5%-IPC,ssmtc64-200-5%-命中率(%),ssmtc64-200-5%-平均延迟,ssmtc64-200-5%-MSHR冲突,ssmtc64-200-5%-重分配次数,ssmtc64-200-5%-Bank利用率,ssmtc64-200-5%-总周期,ssmtc64-500-5%-IPC,ssmtc64-500-5%-命中率(%),ssmtc64-500-5%-平均延迟,ssmtc64-500-5%-MSHR冲突,ssmtc64-500-5%-重分配次数,ssmtc64-500-5%-Bank利用率,ssmtc64-500-5%-总周期,smtc128 vs share32-IPC变化(%),smtc128 vs share32-命中率变化(%),smtc128 vs share32-延迟变化(%),smtc64 vs share32-IPC变化(%),smtc64 vs share32-命中率变化(%),smtc64 vs share32-延迟变化(%),ssmtc64-100-5% vs share32-IPC变化(%),ssmtc64-100-5% vs share32-命中率变化(%),ssmtc64-100-5% vs share32-延迟变化(%),ssmtc64-200-5% vs share32-IPC变化(%),ssmtc64-200-5% vs share32-命中率变化(%),ssmtc64-200-5% vs share32-延迟变化(%),ssmtc64-500-5% vs share32-IPC变化(%),ssmtc64-500-5% vs share32-命中率变化(%),ssmtc64-500-5% vs share32-延迟变化(%)
gzip-source_2_cacherand_1_gzip-program_1.txt,3,3.8488,76.6802,2.4354,47304,0,0.000000,519643392,4.0389,87.2700,1.9410,40865,0,0.000000,495178549,3.9353,75.7057,2.2962,44958,0,0.000000,508217001,3.9970,86.8215,2.0148,45985,0,0.000000,500373836,3.9970,86.8215,2.0148,45985,0,0.000000,500373836,3.9970,86.8215,2.0148,45985,0,0.000000,500373836,+4.9406%,+10.5899%,-20.3002%,+2.2483%,-0.9744%,-5.7173%,+3.8511%,+10.1414%,-17.2733%,+3.8511%,+10.1414%,-17.2733%,+3.8511%,+10.1414%,-17.2733%
gzip-source_2_cacherand_1_randacc_1.txt,3,3.4617,65.4180,3.9412,26644,0,0.000000,577748470,3.9984,87.7476,2.2856,26798,0,0.000000,500196030,3.6131,69.2971,3.4165,29272,0,0.000000,553543063,3.6940,80.4209,2.9892,28187,0,0.000000,541418336,3.6940,80.4209,2.9892,28187,0,0.000000,541418336,3.6940,80.4209,2.9892,28187,0,0.000000,541418336,+15.5044%,+22.3296%,-42.0078%,+4.3728%,+3.8791%,-13.3130%,+6.7102%,+15.0030%,-24.1562%,+6.7102%,+15.0030%,-24.1562%,+6.7102%,+15.0030%,-24.1562%
gzip-source_2_cacherand_1_recurseq_1.txt,3,3.4709,75.0734,2.1468,61279,0,0.000000,576221403,3.7282,87.7950,1.5900,65313,0,0.000000,536454835,3.6092,76.1263,1.9126,64855,0,0.000000,554139745,3.6456,87.2448,1.6890,65092,0,0.000000,548602513,3.6456,87.2448,1.6890,65092,0,0.000000,548602513,3.6456,87.2448,1.6890,65092,0,0.000000,548602513,+7.4129%,+12.7215%,-25.9352%,+3.9849%,+1.0529%,-10.9097%,+5.0344%,+12.1713%,-21.3232%,+5.0344%,+12.1713%,-21.3232%,+5.0344%,+12.1713%,-21.3232%
gzip-source_2_cacherand_1_seqacc_1.txt,3,3.8039,68.2494,3.4332,33491,0,0.000000,525777411,4.0846,87.9724,2.2509,41378,0,0.000000,489639386,3.9172,73.4588,2.9604,37398,0,0.000000,510569272,3.9925,84.5830,2.5387,38279,0,0.000000,500934209,3.9925,84.5830,2.5387,38279,0,0.000000,500934209,3.9925,84.5830,2.5387,38279,0,0.000000,500934209,+7.3805%,+19.7230%,-34.4380%,+2.9787%,+5.2094%,-13.7713%,+4.9594%,+16.3337%,-26.0533%,+4.9594%,+16.3337%,-26.0533%,+4.9594%,+16.3337%,-26.0533%
gzip-source_2_crafty_1_gcc-200_1.txt,3,3.2059,96.7971,2.0786,133814,0,0.000000,623850003,3.3691,98.5057,1.8774,101510,0,0.000000,593627796,3.2393,97.0092,2.0786,120941,0,0.000000,617416003,3.3083,97.5687,1.9364,108411,1,0.000000,604533724,3.3089,97.5707,1.9346,108649,1,0.000000,604429834,3.3088,97.5707,1.9336,108186,1,0.000000,604444236,+5.0911%,+1.7086%,-9.6794%,+1.0421%,+0.2122%,-0.0006%,+3.1952%,+0.7717%,-6.8398%,+3.2130%,+0.7736%,-6.9278%,+3.2105%,+0.7737%,-6.9735%
gzip-source_2_crafty_1_gcc-expr_1.txt,3,3.2459,96.8327,2.0168,134542,0,0.000000,616164365,3.4125,98.5460,1.8077,101559,0,0.000000,586083939,3.2850,97.0775,2.0042,122966,0,0.000000,608821943,3.3371,97.3910,1.8969,109313,1,0.000000,599330494,3.3724,97.9333,1.8136,104809,1,0.000000,593044731,3.3760,97.9964,1.8045,103403,0,0.000000,592425215,+5.1325%,+1.7132%,-10.3695%,+1.2060%,+0.2448%,-0.6253%,+2.8088%,+0.5582%,-5.9468%,+3.8985%,+1.1005%,-10.0754%,+4.0071%,+1.1637%,-10.5247%
gzip-source_2_crafty_1_gcc-scilab_1.txt,3,3.2291,96.7969,2.0400,137400,0,0.000000,619360929,3.4081,98.5713,1.8260,100462,0,0.000000,586843404,3.2709,97.0553,2.0237,124643,0,0.000000,611458094,3.3418,97.5969,1.8873,108632,1,0.000000,598471549,3.3413,97.6303,1.8845,108483,1,0.000000,598567324,3.3587,97.9761,1.8282,107363,0,0.000000,595468634,+5.5411%,+1.7744%,-10.4900%,+1.2925%,+0.2584%,-0.7987%,+3.4904%,+0.8000%,-7.4874%,+3.4739%,+0.8334%,-7.6216%,+4.0123%,+1.1793%,-10.3838%
gzip-source_2_crafty_1_gzip-program_1.txt,3,3.1020,96.7143,2.2454,126948,0,0.000000,644749076,3.1902,98.0390,2.0488,94962,0,0.000000,626924932,3.1076,96.6516,2.2742,120917,0,0.000000,643578565,3.1404,96.8892,2.1642,115043,1,0.000000,636856553,3.1353,96.8893,2.1666,114538,1,0.000000,637905501,3.1590,96.9135,2.1607,116403,1,0.000000,633102634,+2.8431%,+1.3247%,-8.7564%,+0.1819%,-0.0627%,+1.2837%,+1.2393%,+0.1749%,-3.6176%,+1.0728%,+0.1750%,-3.5085%,+1.8396%,+0.1991%,-3.7693%
gzip-source_2_crafty_1_randacc_1.txt,3,3.6225,88.2525,2.5249,71591,0,0.000000,552106311,3.8275,98.4886,1.8517,59041,0,0.000000,522528996,3.6663,90.2236,2.3784,72477,0,0.000000,545503450,3.7565,96.6569,2.0508,65148,44,0.000000,532410036,3.7549,96.4141,2.0579,65922,22,0.000000,532633504,3.7485,95.0910,2.0965,65941,8,0.000000,533544772,+5.6604%,+10.2361%,-26.6634%,+1.2104%,+1.9711%,-5.8035%,+3.6994%,+8.4044%,-18.7790%,+3.6559%,+8.1616%,-18.4954%,+3.4789%,+6.8385%,-16.9693%
gzip-source_2_crafty_1_recurseq_1.txt,3,3.2410,96.6638,1.8974,128850,0,0.000000,617093149,3.4026,98.5326,1.6042,105792,0,0.000000,587789686,3.3017,97.0201,1.8447,125074,0,0.000000,605754044,3.3323,97.2484,1.7509,120493,1,0.000000,600179193,3.3326,97.2482,1.7508,120826,1,0.000000,600132853,3.3333,97.2642,1.7480,120196,1,0.000000,600004302,+4.9854%,+1.8688%,-15.4507%,+1.8719%,+0.3563%,-2.7749%,+2.8181%,+0.5847%,-7.7222%,+2.8261%,+0.5844%,-7.7236%,+2.8481%,+0.6004%,-7.8749%
